"ImportFilGuid"	"DelningDataGuid"	"Ruta"	"TypRuta"	"Provyta"	"DelYta"	"Avst1"	"Rikt1"	"Avst2"	"Rikt2"	"Avst3"	"Rikt3"	"Avst4"	"Rikt4"	"Avst5"	"Rikt5"	"Avst6"	"Rikt6"	"Avst7"	"Rikt7"	"Avst8"	"Rikt8"	"TIDSPARAD"	"DelTagNr"	"Deleted"	"TStamp"	"VERDATUM"	"FullSokvag"	"Filnamn"	"InsatsAr"	"SenastAndrad"	"ErrorLoading2"	"ErrorCode2"	"ErrorDescription2"	"LoadingEvent"	"ArsvisSokvagGuid"
"4DB05408-5E7E-4F58-B6C3-987E1995A620"	"C25C7DF2-3F76-490A-AF6F-CC9EFB5FE0FB"	330	1	11	2	100	119	100	328	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110917010125	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag73\2011-09-16\386\Database\BasNils\Red\386.mdb"	NA	2011	2011-09-15 14:08:00	NA	NA	NA	"0FF03882-C94E-4C1A-A5FA-DDC6C04A7C6C"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"812FAAED-1F76-4148-BEF7-4B3FAC71CB86"	"D69AD2EC-C6E2-4D49-A453-1217E07D8B73"	331	1	7	2	100	349	38	274	100	238	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag75\2009-09-22\Ruta322\NILS\Databas\Blå\322.mdb"	NA	2009	2009-09-22 19:22:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"9C7EF956-0161-4AB2-BDFC-D12E65770411"	"DF8057EC-D892-4200-BA4F-0E16E24A5CC4"	335	1	1	1	100	3	0	360	100	144	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 74\Omrade335\Databas\Blå\Nilsdb.mdb"	NA	2008	2008-09-04 19:29:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"E21EF5E1-D3EF-44A4-B59A-4D6BE655FC03"	"EB0866E3-43A5-45E0-91F3-BC18F64892DA"	336	1	2	2	100	22	100	222	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110818010045	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag73\2011-08-17\347\Database\BasNils\Red\347.mdb"	NA	2011	2011-07-03 08:40:00	NA	NA	NA	"29FE94D7-AFF4-4D51-B805-50FACFC47580"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"E21EF5E1-D3EF-44A4-B59A-4D6BE655FC03"	"1B1E71F1-27EB-4FB1-A6AE-46651BD07EA4"	336	1	10	2	100	111	100	332	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110818010045	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag73\2011-08-17\347\Database\BasNils\Red\347.mdb"	NA	2011	2011-07-03 08:40:00	NA	NA	NA	"29FE94D7-AFF4-4D51-B805-50FACFC47580"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"8875A88D-841D-46F9-B94E-2CE5CC16F57F"	"5FED9499-FF87-4D83-B9E6-BDF9C75FFA66"	337	1	10	1	100	314	100	85	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	19980102104357	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 76\Omrade337\Databas\Blå\Nilsdb.mdb"	NA	2008	2008-08-27 20:14:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"8875A88D-841D-46F9-B94E-2CE5CC16F57F"	"AB68FA32-65BB-40EE-8FCB-6E5CFEA67F9D"	337	1	12	1	100	225	100	127	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 76\Omrade337\Databas\Blå\Nilsdb.mdb"	NA	2008	2008-08-27 20:14:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"E8BCD25A-9F60-475B-A3D2-CFCB980D2219"	"0858D0BD-0F67-4759-B5DF-140EDFA21990"	340	1	12	1	100	250	100	95	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag75\2009-09-29\Ruta322\NILS\Databas\Blå\322.mdb"	NA	2009	2009-09-29 22:58:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"772690FF-35C9-42D8-8D9E-52A3794B7974"	"FE47450E-1833-406B-8854-E63605B154B1"	343	1	12	1	100	243	46	243	84	329	100	325	-2	-1	-1	-1	-1	-1	-1	-1	20100912010058	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag74\2010-09-11\343\Database\BasNils\Red\343.mdb"	NA	2010	2010-07-02 19:53:00	NA	NA	NA	"3D524057-FF3F-4687-8CEA-FF602AEACBCF"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"8A43E35E-55C7-4EC5-B1ED-9FB22A8B97CD"	"BEAB77A7-FF00-45BE-B38C-16A9B3161D74"	344	1	11	1	100	307	45	223	100	144	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 73\Omrade344\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-08-15 20:09:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"772690FF-35C9-42D8-8D9E-52A3794B7974"	"75DC99D2-8F4E-4D61-B25F-B8A11620E462"	345	1	1	2	100	304	100	209	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100912010058	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag74\2010-09-11\343\Database\BasNils\Red\343.mdb"	NA	2010	2010-07-02 19:53:00	NA	NA	NA	"3D524057-FF3F-4687-8CEA-FF602AEACBCF"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"772690FF-35C9-42D8-8D9E-52A3794B7974"	"2F1433DB-108B-46BB-A5D2-3B00CFEBE73A"	345	1	4	1	100	209	100	88	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100912010058	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag74\2010-09-11\343\Database\BasNils\Red\343.mdb"	NA	2010	2010-07-02 19:53:00	NA	NA	NA	"3D524057-FF3F-4687-8CEA-FF602AEACBCF"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"91D395AD-33B0-47F3-8044-03B1C36EB025"	"A1C34FB3-C93D-400C-AC4C-286E136FB93B"	346	1	7	1	100	304	100	151	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 73\Omrade346\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-07-24 14:49:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"91D395AD-33B0-47F3-8044-03B1C36EB025"	"E22B17C2-5D90-4C78-9BE3-2950DB3BD1A4"	346	1	8	1	100	2	80	308	100	162	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 73\Omrade346\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-07-24 14:49:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"E21EF5E1-D3EF-44A4-B59A-4D6BE655FC03"	"AD6AFBB6-3CEF-424B-B0D2-69A3CC76EDAC"	347	1	2	1	100	102	10	236	100	174	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110818010045	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag73\2011-08-17\347\Database\BasNils\Red\347.mdb"	NA	2011	2011-07-03 08:40:00	NA	NA	NA	"29FE94D7-AFF4-4D51-B805-50FACFC47580"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"E21EF5E1-D3EF-44A4-B59A-4D6BE655FC03"	"7C141C5A-0F72-46CB-8460-28AA602CD086"	347	1	8	2	100	28	40	12	100	287	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110818010045	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag73\2011-08-17\347\Database\BasNils\Red\347.mdb"	NA	2011	2011-07-03 08:40:00	NA	NA	NA	"29FE94D7-AFF4-4D51-B805-50FACFC47580"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"76220C80-FBE6-4347-9851-2892F46800C4"	"42DEC328-D51D-42E2-BE64-329CA13A6202"	348	1	1	1	100	270	100	72	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag75\2009-09-30\Ruta423\NILS\Databas\Blå\423.mdb"	NA	2009	2009-09-30 15:18:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"CE175844-5352-45B9-8C96-0801C553A970"	"020D79E8-891C-4535-A829-19363FC8787E"	348	1	4	2	100	151	100	216	100	251	100	116	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 75\Ruta348\NILS\Databas\Blå\348.mdb"	NA	2009	2009-09-21 11:41:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"167EA80C-0398-43A1-A65E-127975D8EAAB"	"15F9570D-E793-4390-94D5-3B51584AD48D"	348	1	4	3	100	94	100	271	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag75\2009-09-20\Ruta348\NILS\Databas\Blå\348.mdb"	NA	2009	2009-09-20 18:02:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"A864A886-6BB0-4281-B4A4-2E09A0C3BB08"	"611D41F2-9079-480D-BC4D-056735DB7820"	348	1	10	1	100	248	100	98	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag75\2009-09-21\Ruta348\NILS\Databas\Blå\348.mdb"	NA	2009	2009-09-21 10:41:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"41E7016F-4EC4-4D4C-A43D-3987485BDF57"	"AF5E1C23-51EF-4A88-8E71-54D2F7886129"	351	1	1	1	100	245	100	104	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag72\2009-09-02\Ruta351\NILS\Databas\Röd\351.mdb"	NA	2009	2009-08-23 18:35:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"CDEB201C-5841-49C8-8C9C-DF2109C0F8F6"	"DADB259F-625D-4BAA-BF27-000CB7733CB6"	353	1	3	2	100	157	100	270	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 74\Ruta353\NILS\Databas\Röd\353.mdb"	NA	2009	2009-09-23 11:19:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"ADB8F2F0-6D8A-41BB-AB7D-155B99296115"	"6CB82314-54EA-4E10-A5A0-DEF12980178A"	354	1	3	1	100	5	25	101	100	140	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20101004141543	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag72\2010-09-30\394\Database\BasNils\Red\394.mdb"	NA	2010	2010-09-28 18:50:00	NA	NA	NA	"D5EB01D0-170A-409D-9860-867FC2A49D67"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"ADB8F2F0-6D8A-41BB-AB7D-155B99296115"	"353854AC-AEE8-42DB-9182-9B6A4AFB66D2"	354	1	5	1	100	75	100	158	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20101004141543	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag72\2010-09-30\394\Database\BasNils\Red\394.mdb"	NA	2010	2010-09-28 18:50:00	NA	NA	NA	"D5EB01D0-170A-409D-9860-867FC2A49D67"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"ADB8F2F0-6D8A-41BB-AB7D-155B99296115"	"2E9631E2-8141-4D0E-B9B1-7703029883D1"	354	1	10	1	100	232	36	249	23	70	100	103	-2	-1	-1	-1	-1	-1	-1	-1	20101004141543	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag72\2010-09-30\394\Database\BasNils\Red\394.mdb"	NA	2010	2010-09-28 18:50:00	NA	NA	NA	"D5EB01D0-170A-409D-9860-867FC2A49D67"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"3624E72A-3FDB-4513-AD2D-62B03CC3F7C4"	"15AE8EF3-B516-450D-A485-F1243B0CF638"	355	1	2	1	100	186	74	266	80	146	100	113	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade355\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-08-27 13:41:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"3624E72A-3FDB-4513-AD2D-62B03CC3F7C4"	"43A1A916-66DC-4972-9E54-D5ADD76E94D3"	355	1	8	1	100	22	100	172	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade355\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-08-27 13:41:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"23FC1F26-48FA-46CE-9834-049E429454C4"	"E66DE4DB-1127-4ACB-8CC7-195C693838A6"	358	1	3	1	100	300	65	263	35	19	100	26	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 73\Omrade370\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-08-27 13:48:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"5018A86E-AD62-4C96-A977-9896067DA42E"	"F1F9C0BF-3D83-475B-BA95-057CB549B4A5"	358	1	5	1	100	316	60	299	17	262	100	152	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 73\Omrade384 2\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-09-05 08:11:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"23FC1F26-48FA-46CE-9834-049E429454C4"	"29E8E5BB-85EC-416B-B1AC-14C1873D2048"	358	1	7	1	100	240	26	170	100	76	100	96	56	135	87	165	100	159	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 73\Omrade370\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-08-27 13:48:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"A4C43EEB-55D8-4739-8627-2DBC866B1021"	"D65605AE-EE86-4103-BF0E-089CC9D51DC2"	358	1	8	2	100	150	81	97	100	91	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 73\Omrade143\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-08-27 20:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"63CEFCC4-ACDE-466D-A1EC-ADD6DBD44449"	"3345C2DF-10E5-4A02-9C08-36EC7542E48F"	358	1	10	1	100	116	67	118	70	159	100	160	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 73\Omrade191\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-09-02 10:32:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"23FC1F26-48FA-46CE-9834-049E429454C4"	"94629423-73B8-4573-95AD-0ED4482EC99B"	358	1	11	1	100	263	66	329	30	3	39	171	100	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 73\Omrade370\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-08-27 13:48:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"757F040D-FD4C-4634-A9C7-61F92E27261B"	"47B8DDBC-F6D0-4175-8FD8-F57AC05B1AC9"	359	1	4	1	100	294	22	277	100	139	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110729010047	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag72\2011-07-28\500\Database\BasNils\Red\500.mdb"	NA	2011	2011-07-28 15:32:00	NA	NA	NA	"A12AFB3D-AEE7-445E-9540-5B99EC7ADAED"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"C9A596C7-038C-481C-B95E-626CCAB61840"	"73B56C03-89F2-44BE-A233-F0D4F99C72ED"	362	1	10	1	100	305	100	50	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100825010055	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag74\2010-08-24\299\Database\BasNils\Red\299.mdb"	NA	2010	2010-07-18 15:35:00	NA	NA	NA	"775680F5-5114-4993-9E48-34AAAB0AF979"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"6B02B350-E072-4AD9-B67A-F4F42734EBE1"	"2737D307-3DF0-481F-9AC4-1C32FBFAF518"	363	1	2	1	100	212	74	213	94	173	64	289	100	318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 73\Omrade450\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-07-29 11:44:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"E6EB4D2A-DD47-46EA-ABD9-6BEC8E6722C9"	"0173552B-41C6-4B8E-BB3E-14EBCB5A8DAA"	363	1	4	1	100	192	43	216	100	308	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 73\Omrade399\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-26 21:41:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"E6EB4D2A-DD47-46EA-ABD9-6BEC8E6722C9"	"E4599B0B-901E-4D0B-AF50-3833F3EB4FDA"	363	1	6	1	100	284	73	7	43	47	100	73	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 73\Omrade399\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-26 21:41:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"FEFD396B-6C3A-4A41-9839-1CE6AF63E420"	"149F6F28-39D6-44AA-A841-48DC6B3E1FAF"	363	1	7	1	100	286	70	237	16	25	100	155	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 73\Omrade379\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-27 20:58:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"6B02B350-E072-4AD9-B67A-F4F42734EBE1"	"B741FB06-9AD8-4C3C-B497-0F13A6A7F910"	363	1	8	1	100	58	100	156	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 73\Omrade450\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-07-29 11:44:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"D320BD1C-4F6B-4EE5-9AAD-7F7BDE2613B1"	"EFF937DF-CD89-4797-8A40-229166C7E324"	363	1	11	1	100	308	37	17	20	201	100	139	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 73\Omrade392\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-08-27 13:50:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"757F040D-FD4C-4634-A9C7-61F92E27261B"	"9FE09957-10F7-48B1-8A02-EED95D1B2B2F"	364	1	3	1	100	280	35	334	34	47	100	50	-2	-1	-1	-1	-1	-1	-1	-1	20110729010047	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag72\2011-07-28\500\Database\BasNils\Red\500.mdb"	NA	2011	2011-07-28 15:32:00	NA	NA	NA	"A12AFB3D-AEE7-445E-9540-5B99EC7ADAED"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"757F040D-FD4C-4634-A9C7-61F92E27261B"	"EEB4D60B-D0D9-4D9F-9C23-9E032B170B5B"	364	1	7	1	100	247	32	164	100	118	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110729010047	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag72\2011-07-28\500\Database\BasNils\Red\500.mdb"	NA	2011	2011-07-28 15:32:00	NA	NA	NA	"A12AFB3D-AEE7-445E-9540-5B99EC7ADAED"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"1A13CF54-F056-43A8-9A03-25293A9ECC00"	"1F49CD33-2F15-4CAE-B5AA-947E02BAB297"	364	1	9	1	100	43	100	172	100	242	100	302	-2	-1	-1	-1	-1	-1	-1	-1	20110729010052	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag72\2011-07-28\517\Database\BasNils\Blue\517.mdb"	NA	2011	2011-07-28 14:21:00	NA	NA	NA	"A12AFB3D-AEE7-445E-9540-5B99EC7ADAED"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"EEFEF347-003B-435B-9E5F-1C4045B0F3E1"	"E7A78772-AAFB-42E6-925F-248A38E2ADA1"	365	1	9	1	100	5	100	175	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 72\Ruta366\NILS\Databas\Röd\366.mdb"	NA	2009	2009-09-23 17:55:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"E578B366-B4B9-4398-A8C9-CAE6ABF1C5D8"	"FE3B19CA-75A9-486A-930F-0A016F12F0C6"	366	1	3	1	100	288	100	142	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag72\2009-09-24\Ruta327\NILS\Databas\Röd\327.mdb"	NA	2009	2009-09-22 19:14:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
